Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""K"", ""3""]",J,hit,hit,hit
"[""A"", ""8""]",K,stand,stand,stand
"[""A"", ""8""]",K,stand,stand,stand
"[""A"", ""8""]",K,stand,stand,stand
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""9"", ""6""]",K,hit,double down,surrender
"[""3"", ""4""]",10,hit,hit,hit
"[""3"", ""9""]",J,hit,double down,hit
"[""3"", ""9""]",J,hit,hit,hit
"[""3"", ""9""]",J,hit,hit,hit
"[""3"", ""9""]",J,hit,hit,hit
"[""3"", ""9""]",J,hit,hit,hit
"[""3"", ""9""]",J,hit,hit,hit
"[""A"", ""6""]",8,hit,double down,hit
"[""A"", ""6""]",8,hit,double down,hit
"[""A"", ""6""]",8,hit,double down,hit
"[""A"", ""6""]",8,hit,double_down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""4"", ""A""]",10,hit,double down,hit
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""K"", ""10""]",5,stand,stand,stand
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""9""]",2,hit,double down,hit
"[""3"", ""4""]",3,hit,double down,hit
"[""3"", ""4""]",3,hit,double down,hit
"[""3"", ""4""]",3,hit,double down,hit
"[""3"", ""4""]",3,hit,double down,hit
"[""3"", ""4""]",3,hit,double down,hit
"[""3"", ""4""]",3,hit,double down,hit
"[""5"", ""3""]",Q,hit,hit,hit
"[""5"", ""3""]",Q,hit,hit,hit
"[""5"", ""3""]",Q,hit,hit,hit
"[""5"", ""3""]",Q,hit,hit,hit
"[""2"", ""A""]",2,hit,double down,Hit
"[""2"", ""A""]",2,hit,double down,double down
"[""2"", ""A""]",2,hit,double down,Hit
"[""2"", ""A""]",2,hit,double down,double down
"[""2"", ""A""]",2,hit,double down,Hit
"[""2"", ""A""]",2,hit,double down,double down
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""2"", ""2""]",6,split,split,split
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""8"", ""K""]",6,double down,double down,stand
"[""8"", ""K""]",6,double down,double down,stand
"[""8"", ""K""]",6,double down,double down,stand
"[""8"", ""K""]",6,double down,double down,stand
"[""8"", ""K""]",6,double down,double down,stand
"[""8"", ""K""]",6,double down,double down,stand
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""2"", ""4""]",6,hit,double down,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4""]",8,hit,hit,hit
"[""9"", ""4"", ""8""]",8,stand,stand,stand
"[""9"", ""4"", ""8""]",8,stand,stand,stand
"[""8"", ""10""]",9,stand,stand,stand
"[""8"", ""10""]",9,stand,stand,stand
"[""8"", ""10""]",9,stand,stand,stand
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""9"", ""5""]",A,hit,double down,surrender
"[""K"", ""7""]",7,hit,stand,stand
"[""K"", ""7""]",7,hit,stand,stand
"[""K"", ""7""]",7,hit,stand,stand
"[""K"", ""7""]",7,hit,stand,stand
"[""K"", ""7""]",7,hit,stand,stand
"[""K"", ""7""]",7,hit,stand,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""A"", ""9""]",5,stand,double down,stand
"[""2"", ""7""]",2,hit,double down,double down
"[""2"", ""7""]",2,hit,double down,hit
"[""2"", ""7""]",2,hit,double down,double down
"[""2"", ""7""]",2,hit,double down,hit
"[""2"", ""7""]",2,hit,double down,double down
"[""2"", ""7""]",2,hit,double down,hit
"[""2"", ""7""]",2,hit,hit,double down
"[""2"", ""7""]",2,hit,hit,hit
"[""2"", ""Q""]",A,hit,double down,hit
"[""2"", ""Q""]",A,hit,double down,surrender
"[""2"", ""Q""]",A,hit,double down,hit
"[""2"", ""Q""]",A,hit,double down,surrender
"[""2"", ""Q""]",A,hit,double down,hit
"[""2"", ""Q""]",A,hit,double down,surrender
"[""Q"", ""Q""]",J,split,split,stand
"[""Q"", ""Q""]",J,split,split,stand
"[""Q"", ""Q""]",J,split,split,stand
"[""Q"", ""Q""]",J,split,split,stand
"[""Q"", ""Q""]",J,split,split,stand
"[""3"", ""10""]",A,hit,double down,surrender
"[""3"", ""10""]",A,hit,double down,surrender
"[""3"", ""10""]",A,hit,double down,surrender
"[""3"", ""10""]",A,hit,double down,surrender
"[""3"", ""10""]",A,hit,double down,surrender
"[""3"", ""10""]",A,hit,double down,surrender
"[""5"", ""2""]",8,hit,hit,hit
"[""5"", ""2""]",8,hit,hit,hit
"[""5"", ""2""]",8,hit,hit,hit
"[""5"", ""2""]",8,hit,hit,hit
"[""5"", ""2""]",8,hit,hit,hit
"[""5"", ""2""]",8,hit,hit,hit
"[""5"", ""9""]",10,hit,double down,hit
"[""5"", ""9""]",10,hit,double down,hit
"[""5"", ""9""]",10,hit,double down,hit
"[""5"", ""9""]",10,hit,double down,hit
"[""5"", ""9""]",10,hit,double down,hit
"[""5"", ""7""]",Q,hit,hit,hit
"[""5"", ""7""]",Q,hit,hit,hit
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""J"", ""8""]",3,stand,double down,stand
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""Q"", ""2""]",K,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,double down
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,double down
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,double down
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,double down
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""2""]",10,hit,hit,hit
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,double down,stand
"[""8"", ""6""]",4,hit,hit,stand
"[""8"", ""6""]",4,hit,hit,stand
"[""8"", ""6""]",4,hit,hit,stand
"[""8"", ""6""]",4,hit,hit,stand
"[""3"", ""4""]",10,hit,hit,hit
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""9"", ""2""]",5,hit,double down,double down
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""5"", ""9""]",2,hit,double down,stand
"[""3"", ""3""]",A,split,Split,hit
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,hit
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,hit
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,Split,surrender
"[""3"", ""3""]",A,split,split,hit
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""3""]",A,split,split,hit
"[""3"", ""3""]",A,split,split,surrender
"[""3"", ""3""]",A,split,split,surrender
"[""5"", ""10""]",5,hit,double down,stand
"[""5"", ""10""]",5,hit,double down,stand
"[""5"", ""10""]",5,hit,double down,stand
"[""5"", ""10""]",5,hit,double down,stand
"[""J"", ""9""]",A,surrender,double down,stand
"[""J"", ""9""]",A,surrender,double down,stand
"[""J"", ""9""]",A,surrender,double down,stand
"[""J"", ""9""]",A,surrender,double down,stand
"[""J"", ""9""]",A,surrender,double down,stand
"[""J"", ""9""]",A,surrender,double down,stand
"[""9"", ""A""]",6,double down,double down,stand
"[""9"", ""A""]",6,double down,double down,stand
"[""9"", ""A""]",6,double down,double down,stand
"[""9"", ""A""]",6,double down,double down,stand
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""K"", ""5""]",8,hit,stand,hit
"[""2"", ""K""]",Q,hit,stand,hit
"[""2"", ""K""]",Q,hit,stand,hit
"[""2"", ""K""]",Q,hit,stand,hit
"[""2"", ""K""]",Q,hit,stand,hit
"[""2"", ""K""]",Q,hit,stand,hit
"[""2"", ""K""]",Q,hit,stand,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,surrender
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,surrender
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,surrender
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,surrender
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,surrender
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,hit
"[""2"", ""4""]",Q,hit,hit,surrender
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double down,stand
"[""6"", ""Q""]",4,hit,double_down,stand
"[""6"", ""Q""]",4,hit,double_down,stand
"[""6"", ""Q""]",4,hit,double_down,stand
"[""4"", ""4""]",8,hit,split,hit
"[""4"", ""4""]",8,hit,split,hit
"[""4"", ""4""]",8,hit,split,hit
"[""4"", ""4""]",8,hit,split,hit
"[""2"", ""8""]",7,hit,hit,double down
"[""2"", ""8""]",7,hit,hit,double down
"[""2"", ""8""]",7,hit,hit,double down
"[""2"", ""8""]",7,hit,hit,double down
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""J"", ""K""]",A,surrender,stand,stand
"[""6"", ""K""]",4,hit,double down,stand
"[""6"", ""K""]",4,hit,double down,stand
"[""6"", ""K""]",4,hit,double down,stand
"[""6"", ""K""]",4,hit,double down,stand
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""7""]",Q,hit,hit,hit
"[""2"", ""5""]",9,hit,hit,hit
"[""2"", ""5""]",9,hit,hit,hit
"[""2"", ""5""]",9,hit,hit,hit
"[""2"", ""5""]",9,hit,hit,hit
"[""2"", ""5""]",9,hit,hit,hit
"[""2"", ""5""]",9,hit,hit,hit
"[""8"", ""Q""]",9,hit,stand,stand
"[""8"", ""Q""]",9,hit,stand,stand
"[""8"", ""Q""]",9,hit,stand,stand
"[""7"", ""9""]",Q,stand,double down,surrender
"[""7"", ""9""]",Q,stand,double down,surrender
"[""7"", ""9""]",Q,stand,double down,surrender
"[""7"", ""9""]",Q,stand,double down,surrender
"[""5"", ""3""]",J,hit,hit,hit
"[""5"", ""3""]",J,hit,hit,hit
"[""5"", ""3""]",J,hit,hit,hit
"[""5"", ""3""]",J,hit,hit,hit
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""2""]",4,hit,double down,stand
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""K"", ""3""]",K,hit,hit,hit
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""A"", ""J""]",J,stand,stand,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""6""]",5,split,split,split
"[""6"", ""6""]",5,split,split,stand
"[""6"", ""Q""]",2,hit,double down,stand
"[""6"", ""Q""]",2,hit,double down,stand
"[""6"", ""Q""]",2,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double down,stand
"[""3"", ""10""]",6,hit,double_down,stand
"[""3"", ""10""]",6,hit,double_down,stand
"[""3"", ""10""]",6,hit,double_down,stand
"[""3"", ""4""]",Q,hit,hit,hit
"[""5"", ""7""]",4,hit,double down,stand
"[""5"", ""7""]",4,hit,double down,stand
"[""5"", ""7""]",4,hit,double down,stand
"[""Q"", ""9""]",2,stand,double down,stand
"[""Q"", ""9""]",2,stand,double_down,stand
"[""Q"", ""9""]",2,stand,stand,stand
"[""Q"", ""9""]",2,stand,stand,stand
"[""Q"", ""9""]",2,stand,stand,stand
"[""Q"", ""9""]",2,stand,stand,stand
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""3"", ""J""]",8,hit,double down,hit
"[""A"", ""7""]",Q,stand,double down,hit
"[""A"", ""7""]",Q,stand,double down,hit
"[""A"", ""7""]",Q,stand,double down,hit
"[""A"", ""7""]",Q,stand,double down,hit
"[""J"", ""3""]",6,double,double down,stand
"[""J"", ""3""]",6,double,double down,stand
"[""J"", ""3""]",6,double,double down,stand
"[""J"", ""3""]",6,double,double down,stand
"[""J"", ""3""]",6,double,double down,stand
"[""A"", ""8""]",A,stand,Double Down,stand
"[""A"", ""8""]",A,stand,Double Down,stand
"[""A"", ""8""]",A,stand,double down,stand
"[""A"", ""8""]",A,stand,double down,stand
"[""A"", ""8""]",A,stand,double down,stand
