Player Hand,Dealer Card,Claude Choice,Gemini Choice,GPT Choice,AI Decision,Claude Mismatch,Gemini Mismatch,ChatGPT Mismatch
"[""9"", ""Q""]",10,stand,stand,stand,stand,0,0,0
"[""9"", ""Q""]",10,stand,stand,stand,stand,0,0,0
"[""9"", ""Q""]",10,stand,stand,stand,stand,0,0,0
"[""9"", ""Q""]",10,stand,stand,stand,stand,0,0,0
"[""A"", ""5""]",6,double,double down,double down,stand,1,1,1
"[""A"", ""5""]",6,double,double down,double down,stand,1,1,1
"[""A"", ""5""]",6,double,double down,double down,stand,1,1,1
"[""A"", ""5""]",6,double,double down,double down,stand,1,1,1
"[""A"", ""5""]",6,double,double down,double down,stand,1,1,1
"[""A"", ""5""]",6,double,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,Double Down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,Double Down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,Double Down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,Double Down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,Double Down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""A"", ""3""]",3,hit,double down,double down,stand,1,1,1
"[""8"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""K"", ""3""]",J,hit,hit,hit,hit,0,0,0
"[""A"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""A"", ""8""]",K,stand,stand,stand,stand,0,0,0
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""9"", ""6""]",K,hit,double down,surrender,hit,0,1,1
"[""3"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""3"", ""9""]",J,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""3"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""3"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""3"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""3"", ""9""]",J,hit,hit,hit,hit,0,0,0
"[""A"", ""6""]",8,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",8,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",8,hit,double down,hit,stand,1,1,1
"[""A"", ""6""]",8,hit,double_down,hit,stand,1,1,1
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""4"", ""A""]",10,hit,double down,hit,hit,0,1,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""K"", ""10""]",5,stand,stand,stand,stand,0,0,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""9""]",2,hit,double down,hit,hit,0,1,0
"[""3"", ""4""]",3,hit,double down,hit,hit,0,1,0
"[""3"", ""4""]",3,hit,double down,hit,hit,0,1,0
"[""3"", ""4""]",3,hit,double down,hit,hit,0,1,0
"[""3"", ""4""]",3,hit,double down,hit,hit,0,1,0
"[""3"", ""4""]",3,hit,double down,hit,hit,0,1,0
"[""3"", ""4""]",3,hit,double down,hit,hit,0,1,0
"[""5"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""5"", ""3""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""A""]",2,hit,double down,Hit,stand,1,1,1
"[""2"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""2"", ""A""]",2,hit,double down,Hit,stand,1,1,1
"[""2"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""2"", ""A""]",2,hit,double down,Hit,stand,1,1,1
"[""2"", ""A""]",2,hit,double down,double down,stand,1,1,1
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""2"", ""2""]",6,split,split,split,split,0,0,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""8"", ""K""]",6,double down,double down,stand,stand,1,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""2"", ""4""]",6,hit,double down,hit,hit,0,1,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4""]",8,hit,hit,hit,hit,0,0,0
"[""9"", ""4"", ""8""]",8,stand,stand,stand,stand,0,0,0
"[""9"", ""4"", ""8""]",8,stand,stand,stand,stand,0,0,0
"[""8"", ""10""]",9,stand,stand,stand,stand,0,0,0
"[""8"", ""10""]",9,stand,stand,stand,stand,0,0,0
"[""8"", ""10""]",9,stand,stand,stand,stand,0,0,0
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""9"", ""5""]",A,hit,double down,surrender,hit,0,1,1
"[""K"", ""7""]",7,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",7,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",7,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",7,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",7,hit,stand,stand,stand,1,0,0
"[""K"", ""7""]",7,hit,stand,stand,stand,1,0,0
"[""A"", ""9""]",5,stand,double down,stand,stand,0,1,0
"[""A"", ""9""]",5,stand,double down,stand,stand,0,1,0
"[""A"", ""9""]",5,stand,double down,stand,stand,0,1,0
"[""A"", ""9""]",5,stand,double down,stand,stand,0,1,0
"[""2"", ""7""]",2,hit,double down,double down,hit,0,1,1
"[""2"", ""7""]",2,hit,double down,hit,hit,0,1,0
"[""2"", ""7""]",2,hit,double down,double down,hit,0,1,1
"[""2"", ""7""]",2,hit,double down,hit,hit,0,1,0
"[""2"", ""7""]",2,hit,double down,double down,hit,0,1,1
"[""2"", ""7""]",2,hit,double down,hit,hit,0,1,0
"[""2"", ""7""]",2,hit,hit,double down,hit,0,0,1
"[""2"", ""7""]",2,hit,hit,hit,hit,0,0,0
"[""2"", ""Q""]",A,hit,double down,hit,hit,0,1,0
"[""2"", ""Q""]",A,hit,double down,surrender,hit,0,1,1
"[""2"", ""Q""]",A,hit,double down,hit,hit,0,1,0
"[""2"", ""Q""]",A,hit,double down,surrender,hit,0,1,1
"[""2"", ""Q""]",A,hit,double down,hit,hit,0,1,0
"[""2"", ""Q""]",A,hit,double down,surrender,hit,0,1,1
"[""Q"", ""Q""]",J,split,split,stand,stand,1,1,0
"[""Q"", ""Q""]",J,split,split,stand,stand,1,1,0
"[""Q"", ""Q""]",J,split,split,stand,stand,1,1,0
"[""Q"", ""Q""]",J,split,split,stand,stand,1,1,0
"[""Q"", ""Q""]",J,split,split,stand,stand,1,1,0
"[""3"", ""10""]",A,hit,double down,surrender,hit,0,1,1
"[""3"", ""10""]",A,hit,double down,surrender,hit,0,1,1
"[""3"", ""10""]",A,hit,double down,surrender,hit,0,1,1
"[""3"", ""10""]",A,hit,double down,surrender,hit,0,1,1
"[""3"", ""10""]",A,hit,double down,surrender,hit,0,1,1
"[""3"", ""10""]",A,hit,double down,surrender,hit,0,1,1
"[""5"", ""2""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""2""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""2""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""2""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""2""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""2""]",8,hit,hit,hit,hit,0,0,0
"[""5"", ""9""]",10,hit,double down,hit,hit,0,1,0
"[""5"", ""9""]",10,hit,double down,hit,hit,0,1,0
"[""5"", ""9""]",10,hit,double down,hit,hit,0,1,0
"[""5"", ""9""]",10,hit,double down,hit,hit,0,1,0
"[""5"", ""9""]",10,hit,double down,hit,hit,0,1,0
"[""5"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""5"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""J"", ""8""]",3,stand,double down,stand,stand,0,1,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""Q"", ""2""]",K,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,double down,hit,0,0,1
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,double down,hit,0,0,1
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,double down,hit,0,0,1
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,double down,hit,0,0,1
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""2""]",10,hit,hit,hit,hit,0,0,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,double down,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,hit,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,hit,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,hit,stand,stand,1,1,0
"[""8"", ""6""]",4,hit,hit,stand,stand,1,1,0
"[""3"", ""4""]",10,hit,hit,hit,hit,0,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""9"", ""2""]",5,hit,double down,double down,double down,1,0,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""5"", ""9""]",2,hit,double down,stand,stand,1,1,0
"[""3"", ""3""]",A,split,Split,hit,hit,1,1,0
"[""3"", ""3""]",A,split,Split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,Split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,Split,hit,hit,1,1,0
"[""3"", ""3""]",A,split,Split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,Split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,Split,hit,hit,1,1,0
"[""3"", ""3""]",A,split,Split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,Split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,split,hit,hit,1,1,0
"[""3"", ""3""]",A,split,split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,split,hit,hit,1,1,0
"[""3"", ""3""]",A,split,split,surrender,hit,1,1,1
"[""3"", ""3""]",A,split,split,surrender,hit,1,1,1
"[""5"", ""10""]",5,hit,double down,stand,stand,1,1,0
"[""5"", ""10""]",5,hit,double down,stand,stand,1,1,0
"[""5"", ""10""]",5,hit,double down,stand,stand,1,1,0
"[""5"", ""10""]",5,hit,double down,stand,stand,1,1,0
"[""J"", ""9""]",A,surrender,double down,stand,stand,1,1,0
"[""J"", ""9""]",A,surrender,double down,stand,stand,1,1,0
"[""J"", ""9""]",A,surrender,double down,stand,stand,1,1,0
"[""J"", ""9""]",A,surrender,double down,stand,stand,1,1,0
"[""J"", ""9""]",A,surrender,double down,stand,stand,1,1,0
"[""J"", ""9""]",A,surrender,double down,stand,stand,1,1,0
"[""9"", ""A""]",6,double down,double down,stand,stand,1,1,0
"[""9"", ""A""]",6,double down,double down,stand,stand,1,1,0
"[""9"", ""A""]",6,double down,double down,stand,stand,1,1,0
"[""9"", ""A""]",6,double down,double down,stand,stand,1,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""K"", ""5""]",8,hit,stand,hit,hit,0,1,0
"[""2"", ""K""]",Q,hit,stand,hit,hit,0,1,0
"[""2"", ""K""]",Q,hit,stand,hit,hit,0,1,0
"[""2"", ""K""]",Q,hit,stand,hit,hit,0,1,0
"[""2"", ""K""]",Q,hit,stand,hit,hit,0,1,0
"[""2"", ""K""]",Q,hit,stand,hit,hit,0,1,0
"[""2"", ""K""]",Q,hit,stand,hit,hit,0,1,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,surrender,hit,0,0,1
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,surrender,hit,0,0,1
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,surrender,hit,0,0,1
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,surrender,hit,0,0,1
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,surrender,hit,0,0,1
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""4""]",Q,hit,hit,surrender,hit,0,0,1
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double_down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double_down,stand,stand,1,1,0
"[""6"", ""Q""]",4,hit,double_down,stand,stand,1,1,0
"[""4"", ""4""]",8,hit,split,hit,hit,0,1,0
"[""4"", ""4""]",8,hit,split,hit,hit,0,1,0
"[""4"", ""4""]",8,hit,split,hit,hit,0,1,0
"[""4"", ""4""]",8,hit,split,hit,hit,0,1,0
"[""2"", ""8""]",7,hit,hit,double down,double down,1,1,0
"[""2"", ""8""]",7,hit,hit,double down,double down,1,1,0
"[""2"", ""8""]",7,hit,hit,double down,double down,1,1,0
"[""2"", ""8""]",7,hit,hit,double down,double down,1,1,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""J"", ""K""]",A,surrender,stand,stand,stand,1,0,0
"[""6"", ""K""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""K""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""K""]",4,hit,double down,stand,stand,1,1,0
"[""6"", ""K""]",4,hit,double down,stand,stand,1,1,0
"[""2"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""7""]",Q,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",9,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",9,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",9,hit,hit,hit,hit,0,0,0
"[""2"", ""5""]",9,hit,hit,hit,hit,0,0,0
